cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
multi,Any mutation,none,KRAS_12A,SPEN,colorectal cancer,52,155,"beta[1,4]",-0.416,0.016,0.594,-1.749,-1.507,-0.753,-0.348,-0.003,0.427,0.553,1445.005,1,NA,-0.701,0.32,2120,50,153,2,2325,0.295,0.23,0,FALSE,5.15,5.48
multi,Any mutation,none,KRAS_12A,SPEN,non-small cell lung cancer,88,121,"beta[2,4]",0.051,0.013,0.52,-1.063,-0.871,-0.266,0.093,0.417,0.838,0.97,1487.68,1.002,NA,0.098,0.04,3524,84,117,4,3729,0.154,0.16,0,FALSE,5.15,5.48
multi,Any mutation,none,KRAS_12A,KMT2C,non-small cell lung cancer,88,222,"beta[1,4]",-0.754,0.02,0.621,-2.12,-1.84,-1.133,-0.714,-0.331,0.197,0.335,918.428,1.001,NA,-1.214,0.65,3391,85,219,3,3698,0.656,0.38,0,FALSE,5.15,5.48
multi,Any mutation,none,KRAS_12A,TP53,colorectal cancer,56,1719,"beta[1,4]",-0.621,0.006,0.238,-1.069,-1.006,-0.784,-0.624,-0.461,-0.223,-0.122,1589.652,0.999,NA,-2.611,2.05,893,27,1690,29,2639,3.911,1.32,0,TRUE,5.26,5.69
multi,Any mutation,none,KRAS_12A,TP53,non-small cell lung cancer,93,2056,"beta[2,4]",-0.812,0.006,0.221,-1.258,-1.175,-0.962,-0.808,-0.659,-0.468,-0.397,1532.659,1.002,NA,-3.669,3.61,1848,63,2026,30,3967,13.816,3.7,1.83,TRUE,5.26,5.69
multi,Any mutation,none,KRAS_12A,ATRX,colorectal cancer,51,119,"beta[1,4]",-0.083,0.096,0.454,-0.814,-0.715,-0.474,-0.063,0.249,0.654,0.741,22.167,1.141,NA,-0.184,0.07,2137,48,116,3,2304,0,0,0,TRUE,5.26,5.69
multi,Any mutation,none,KRAS_12A,ATRX,non-small cell lung cancer,89,208,"beta[2,4]",-0.107,0.091,0.438,-0.822,-0.735,-0.506,-0.088,0.23,0.594,0.703,23.358,1.136,NA,-0.244,0.09,3433,84,203,5,3725,0,0,0,TRUE,5.26,5.69
multi,Any mutation,none,KRAS_12A,ATR,colorectal cancer,51,114,"beta[1,4]",-1.176,0.045,1.395,-4.795,-3.698,-1.655,-0.853,-0.315,0.304,0.459,978.099,1,NA,-0.843,0.4,2149,51,114,0,2314,1.734,0.73,0,FALSE,5.15,5.48
multi,Any mutation,none,KRAS_12A,ATR,non-small cell lung cancer,89,129,"beta[2,4]",0.066,0.017,0.534,-1.024,-0.821,-0.266,0.088,0.44,0.875,1.024,951.647,0.999,NA,0.123,0.04,3489,84,124,5,3702,0.67,0.38,0,FALSE,5.15,5.48
multi,Any mutation,none,KRAS_12A,PDGFRA,colorectal cancer,56,60,"beta[1,4]",-1.096,0.035,1.128,-3.838,-3.039,-1.389,-1.065,-0.467,0.234,0.481,1011.006,1,NA,-0.972,0.48,2404,56,60,0,2520,0.546,0.34,0,TRUE,5.26,5.69
multi,Any mutation,none,KRAS_12A,PDGFRA,non-small cell lung cancer,91,148,"beta[2,4]",-0.618,0.059,0.61,-1.942,-1.624,-0.996,-0.645,-0.182,0.39,0.542,107.491,1.042,NA,-1.013,0.51,3595,88,145,3,3831,0,0,0,TRUE,5.26,5.69
multi,Any mutation,none,KRAS_12A,FBXW7,colorectal cancer,57,339,"beta[1,4]",0.598,0.009,0.332,-0.066,0.03,0.378,0.606,0.826,1.121,1.227,1456.316,1.004,NA,1.803,1.15,2176,44,326,13,2559,3.824,1.3,0,TRUE,5.26,5.69
multi,Any mutation,none,KRAS_12A,FBXW7,non-small cell lung cancer,91,86,"beta[2,4]",-0.649,0.023,0.892,-2.74,-2.303,-1.099,-0.54,-0.056,0.59,0.779,1516.785,0.998,NA,-0.727,0.33,3652,90,85,1,3828,0.152,0.16,0,TRUE,5.26,5.69
multi,Any mutation,none,KRAS_12A,MAP3K1,colorectal cancer,51,92,"beta[1,4]",-0.603,0.021,0.813,-2.419,-2.052,-1.058,-0.513,-0.038,0.533,0.698,1485.507,1,NA,-0.741,0.34,2152,50,91,1,2294,0.155,0.16,0,FALSE,5.15,5.48
multi,Any mutation,none,KRAS_12A,MAP3K1,non-small cell lung cancer,88,67,"beta[2,4]",-0.209,0.018,0.722,-1.792,-1.519,-0.668,-0.156,0.317,0.836,1.025,1528.873,0.999,NA,-0.29,0.11,3546,86,65,2,3699,0,0,0,FALSE,5.15,5.48
