cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
single,Any mutation,sample_type,KRAS_12A,SPEN,colorectal cancer,22,45,"beta[1,4]",-1.186,0.051,1.245,-4.016,-3.248,-1.649,-0.995,-0.37,0.299,0.535,599.378,1.007,Metastasis,-0.953,0.47,820,22,45,0,887,0.367,0.26,-0,FALSE,5.15,5.48
single,Any mutation,sample_type,KRAS_12A,SPEN,colorectal cancer,29,110,"beta[2,4]",-0.706,0.025,0.782,-2.533,-2.117,-1.168,-0.605,-0.211,0.461,0.652,951.892,1.007,Primary,-0.903,0.44,1236,27,108,2,1373,0,0,-0,FALSE,5.15,5.48
single,Any mutation,sample_type,KRAS_12A,SPEN,non-small cell lung cancer,25,71,"beta[1,4]",-0.087,0.021,0.827,-2.094,-1.566,-0.531,0.003,0.456,1.086,1.279,1546.428,1.001,Metastasis,-0.105,0.04,1315,24,70,1,1410,0,0,-0,FALSE,5.15,5.48
single,Any mutation,sample_type,KRAS_12A,SPEN,non-small cell lung cancer,63,50,"beta[2,4]",0.476,0.016,0.624,-0.867,-0.567,0.083,0.505,0.911,1.424,1.611,1567.976,1,Primary,0.763,0.35,2192,60,47,3,2302,0.984,0.49,-0,FALSE,5.15,5.48
single,Any mutation,sample_type,KRAS_12A,SPEN,colorectal cancer,51,155,mu_beta[3],-0.917,0.036,1.016,-3.255,-2.699,-1.46,-0.812,-0.264,0.477,0.759,795.77,1.008,overall,-0.902,0.44,2056,49,153,2,2260,0.313,0.24,-0,FALSE,5.15,5.48
single,Any mutation,sample_type,KRAS_12A,SPEN,non-small cell lung cancer,88,121,mu_beta[3],0.179,0.023,0.907,-1.768,-1.359,-0.313,0.226,0.72,1.501,1.963,1572.808,0.999,overall,0.197,0.07,3507,84,117,4,3712,0.147,0.15,-0,FALSE,5.15,5.48
single,Any mutation,sample_type,KRAS_12A,KMT2C,non-small cell lung cancer,25,89,"beta[1,4]",-1.109,0.034,1.045,-3.706,-2.986,-1.456,-0.914,-0.509,0.182,0.366,922.878,1.002,Metastasis,-1.062,0.54,1277,25,89,0,1391,0.822,0.44,-0,FALSE,5.15,5.48
single,Any mutation,sample_type,KRAS_12A,KMT2C,non-small cell lung cancer,63,133,"beta[2,4]",-0.698,0.021,0.643,-2.185,-1.836,-1.042,-0.68,-0.28,0.328,0.478,978.306,1.005,Primary,-1.085,0.56,2114,60,130,3,2307,0.005,0.03,-0,FALSE,5.15,5.48
single,Any mutation,sample_type,KRAS_12A,KMT2C,non-small cell lung cancer,88,222,mu_beta[3],-0.89,0.024,0.833,-2.715,-2.346,-1.277,-0.841,-0.402,0.284,0.49,1239.321,1.002,overall,-1.069,0.55,3391,85,219,3,3698,0.656,0.38,-0,FALSE,5.15,5.48
single,Any mutation,sample_type,KRAS_12A,TP53,colorectal cancer,23,701,"beta[1,4]",-0.525,0.008,0.332,-1.231,-1.076,-0.735,-0.528,-0.303,0.018,0.139,1533.953,1,Metastasis,-1.58,0.94,281,9,687,14,991,0.673,0.39,-0,TRUE,5.26,5.69
single,Any mutation,sample_type,KRAS_12A,TP53,colorectal cancer,32,1018,"beta[2,4]",-0.659,0.008,0.298,-1.259,-1.151,-0.851,-0.662,-0.451,-0.176,-0.094,1363.969,1,Primary,-2.21,1.57,548,17,1003,15,1583,3.584,1.23,-0,TRUE,5.26,5.69
single,Any mutation,sample_type,KRAS_12A,TP53,non-small cell lung cancer,25,855,"beta[1,4]",-0.729,0.009,0.334,-1.366,-1.265,-0.934,-0.73,-0.528,-0.181,-0.067,1386.816,1.001,Metastasis,-2.181,1.54,610,14,844,11,1479,1.454,0.64,-0,TRUE,5.26,5.69
single,Any mutation,sample_type,KRAS_12A,TP53,non-small cell lung cancer,68,1201,"beta[2,4]",-0.861,0.007,0.258,-1.364,-1.302,-1.038,-0.867,-0.685,-0.434,-0.356,1528.006,0.998,Primary,-3.335,3.07,1221,49,1182,19,2471,11.115,3.07,1.1,TRUE,5.26,5.69
single,Any mutation,sample_type,KRAS_12A,TP53,colorectal cancer,55,1719,mu_beta[3],-0.582,0.012,0.415,-1.444,-1.235,-0.817,-0.573,-0.354,0.062,0.286,1232.901,1,overall,-1.401,0.79,829,26,1690,29,2574,4.379,1.44,0.02,TRUE,5.26,5.69
single,Any mutation,sample_type,KRAS_12A,TP53,non-small cell lung cancer,93,2056,mu_beta[3],-0.796,0.012,0.487,-1.658,-1.468,-1.043,-0.802,-0.566,-0.16,0.1,1608.767,1.001,overall,-1.634,0.99,1831,63,2026,30,3950,14.148,3.77,1.49,TRUE,5.26,5.69
single,Any mutation,sample_type,KRAS_12A,ATRX,colorectal cancer,22,33,"beta[1,4]",0.747,0.022,0.812,-0.917,-0.643,0.203,0.78,1.319,2.011,2.195,1360.142,1,Metastasis,0.92,0.45,830,19,30,3,882,3.64,1.25,-0,TRUE,5.26,5.69
single,Any mutation,sample_type,KRAS_12A,ATRX,colorectal cancer,28,86,"beta[2,4]",-1.379,0.051,1.83,-5.927,-4.577,-2.046,-0.928,-0.172,0.51,0.728,1274.112,0.998,Primary,-0.754,0.35,1243,28,86,0,1357,0.998,0.5,-0,TRUE,5.26,5.69
single,Any mutation,sample_type,KRAS_12A,ATRX,non-small cell lung cancer,25,79,"beta[1,4]",-0.664,0.041,1.248,-3.704,-2.908,-0.999,-0.312,-0.015,0.558,0.717,928.594,1.004,Metastasis,-0.532,0.23,1289,25,79,0,1393,0.641,0.37,-0,TRUE,5.26,5.69
single,Any mutation,sample_type,KRAS_12A,ATRX,non-small cell lung cancer,64,129,"beta[2,4]",0.008,0.013,0.485,-1.031,-0.851,-0.25,-0.002,0.321,0.801,0.947,1414.181,1,Primary,0.016,0.01,2127,59,124,5,2315,0.266,0.22,-0,TRUE,5.26,5.69
single,Any mutation,sample_type,KRAS_12A,ATRX,colorectal cancer,50,119,mu_beta[3],-0.243,0.036,1.38,-3.267,-2.511,-0.904,-0.092,0.55,1.606,2.315,1483.595,0.999,overall,-0.176,0.07,2073,47,116,3,2239,0,0,-0,TRUE,5.26,5.69
single,Any mutation,sample_type,KRAS_12A,ATRX,non-small cell lung cancer,89,208,mu_beta[3],-0.323,0.024,0.849,-2.455,-1.787,-0.676,-0.153,0.156,0.782,0.997,1301.429,1,overall,-0.38,0.15,3416,84,203,5,3708,0,0,-0,TRUE,5.26,5.69
single,Any mutation,sample_type,KRAS_12A,ATR,colorectal cancer,22,30,"beta[1,4]",-4.601,0.186,2.992,-11.472,-9.978,-6.326,-4.079,-2.236,-0.735,-0.344,257.485,1.018,Metastasis,-1.538,0.91,834,22,30,0,886,0.085,0.11,-0,FALSE,5.15,5.48
single,Any mutation,sample_type,KRAS_12A,ATR,colorectal cancer,28,84,"beta[2,4]",-4.596,0.176,2.915,-11.475,-10.102,-6.188,-4.129,-2.368,-0.922,-0.563,275.263,1.018,Primary,-1.577,0.94,1251,28,84,0,1363,0.947,0.48,-0,FALSE,5.15,5.48
