cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,Cell_Cycle,non-small cell lung cancer,25,45,"beta[1,4]",0.385,0.018,0.636,-0.962,-0.751,0.009,0.427,0.819,1.346,1.558,1268.639,0.999,50-65,0.606,0.26,1241,23,43,2,1309,0.504,0.32,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,Cell_Cycle,non-small cell lung cancer,63,62,"beta[2,4]",0.205,0.018,0.618,-1.197,-0.886,-0.156,0.259,0.64,1.092,1.266,1192.102,1.001,>65,0.331,0.13,1998,61,60,2,2121,0,0,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,Cell_Cycle,non-small cell lung cancer,88,107,mu_beta[3],0.31,0.02,0.681,-1.084,-0.821,-0.084,0.33,0.764,1.344,1.532,1170.757,1,overall,0.455,0.19,3239,84,103,4,3430,0.22,0.19,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,Chromatin_Regulation,non-small cell lung cancer,25,17,"beta[1,4]",-0.259,0.031,1.193,-2.977,-2.37,-0.801,-0.12,0.531,1.28,1.492,1452.151,1,50-65,-0.217,0.08,1267,25,17,0,1309,0,0,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,Chromatin_Regulation,non-small cell lung cancer,63,39,"beta[2,4]",0.085,0.021,0.824,-1.796,-1.343,-0.403,0.132,0.652,1.308,1.497,1588.435,1,>65,0.104,0.04,2021,61,37,2,2121,0.106,0.13,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,Chromatin_Regulation,non-small cell lung cancer,88,56,mu_beta[3],-0.088,0.026,1.01,-2.34,-1.87,-0.668,0.001,0.585,1.367,1.574,1504.382,1,overall,-0.087,0.03,3288,86,54,2,3430,0.003,0.02,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,25,17,"beta[1,4]",-1.164,0.066,1.553,-4.862,-4.231,-1.873,-0.962,-0.092,0.881,1.112,546.312,1.009,50-65,-0.75,0.34,1267,25,17,0,1309,0,0,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,63,36,"beta[2,4]",-0.912,0.061,1.267,-4.261,-3.159,-1.55,-0.719,-0.005,0.83,1.035,433.465,1.007,>65,-0.719,0.33,2023,62,35,1,2121,0,0,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,NRF2_pathway_oxidative_stress_response,non-small cell lung cancer,88,53,mu_beta[3],-1.025,0.064,1.406,-4.534,-3.677,-1.735,-0.869,-0.054,0.867,1.233,480.17,1.007,overall,-0.729,0.33,3290,87,52,1,3430,0,0,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,wnt,non-small cell lung cancer,25,35,"beta[1,4]",-1.658,0.05,1.399,-4.906,-4.278,-2.393,-1.416,-0.689,0.097,0.392,790.461,1,50-65,-1.185,0.63,1249,25,35,0,1309,0.044,0.08,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,wnt,non-small cell lung cancer,63,69,"beta[2,4]",-1.447,0.038,1.173,-4.329,-3.558,-2.135,-1.247,-0.614,0.085,0.27,940.509,1,>65,-1.233,0.66,1990,62,68,1,2121,0.157,0.16,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,wnt,non-small cell lung cancer,88,104,mu_beta[3],-1.532,0.044,1.273,-4.677,-3.917,-2.242,-1.348,-0.621,0.077,0.341,823.285,1,overall,-1.204,0.64,3239,87,103,1,3430,0.541,0.34,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,RAS_RAF_MAPK_extended,non-small cell lung cancer,25,310,"beta[3,4]",-2.32,0.033,0.692,-3.778,-3.521,-2.734,-2.288,-1.861,-1.274,-1.079,449.991,1,50-65,-3.352,3.1,975,24,309,1,1309,4.409,1.45,0.54,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,RAS_RAF_MAPK_extended,non-small cell lung cancer,63,441,"beta[4,4]",-2.331,0.029,0.648,-3.721,-3.46,-2.72,-2.295,-1.868,-1.362,-1.202,515.735,1.004,>65,-3.596,3.49,1619,61,439,2,2121,11.159,3.08,2,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,RAS_RAF_MAPK_extended,non-small cell lung cancer,88,814,mu_beta[3],-2.34,0.028,0.706,-3.844,-3.525,-2.776,-2.299,-1.838,-1.287,-1.104,638.846,1.001,overall,-3.313,3.04,2781,85,811,3,3680,17.226,4.48,3.1,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,RAS_RAF_MAPK_brief,non-small cell lung cancer,25,60,"beta[2,4]",-0.912,0.024,0.92,-2.878,-2.518,-1.464,-0.847,-0.284,0.477,0.637,1499.24,0.998,50-65,-0.992,0.49,1225,24,59,1,1309,0,0,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,RAS_RAF_MAPK_brief,non-small cell lung cancer,63,104,"beta[3,4]",-1.145,0.025,0.862,-3.105,-2.673,-1.653,-1.032,-0.546,0.093,0.324,1215.489,1.003,>65,-1.327,0.73,1955,62,103,1,2121,0.886,0.46,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,RAS_RAF_MAPK_brief,non-small cell lung cancer,88,177,mu_beta[3],-1.05,0.026,0.982,-3.157,-2.737,-1.662,-0.983,-0.427,0.399,0.689,1433.451,1.002,overall,-1.069,0.55,3355,86,175,2,3618,0.816,0.44,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,PI3K_AKT,non-small cell lung cancer,25,44,"beta[1,4]",-0.189,0.024,0.727,-1.735,-1.468,-0.571,-0.133,0.305,0.873,1.063,909.534,1.001,50-65,-0.26,0.1,1241,24,43,1,1309,0,0,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,PI3K_AKT,non-small cell lung cancer,63,76,"beta[2,4]",-0.213,0.021,0.639,-1.58,-1.383,-0.575,-0.163,0.229,0.716,0.899,884.973,1,>65,-0.333,0.13,1984,61,74,2,2121,0,0,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,PI3K_AKT,non-small cell lung cancer,88,120,mu_beta[3],-0.204,0.025,0.732,-1.749,-1.491,-0.628,-0.177,0.288,0.884,1.037,874.59,1.001,overall,-0.278,0.11,3225,85,117,3,3430,0,0,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,STK11_KEAP1,non-small cell lung cancer,25,28,"beta[1,4]",-0.178,0.036,1.218,-3.343,-2.075,-0.551,0.016,0.524,1.161,1.296,1157.922,0.999,50-65,-0.146,0.05,1256,25,28,0,1309,0.002,0.02,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,STK11_KEAP1,non-small cell lung cancer,63,49,"beta[2,4]",0.326,0.021,0.621,-0.945,-0.689,-0.075,0.366,0.783,1.307,1.443,908.632,1.001,>65,0.525,0.22,2012,60,46,3,2121,0.791,0.43,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12A,STK11_KEAP1,non-small cell lung cancer,88,77,mu_beta[3],0.085,0.025,0.901,-1.97,-1.449,-0.36,0.111,0.65,1.343,1.555,1320.843,1,overall,0.094,0.03,3268,85,74,3,3430,0.146,0.15,0,TRUE,3.11,3.11
single,Cosmic Driver mutation (gene_pathways),agecat,KRAS_12C,Cell_Cycle,non-small cell lung cancer,152,45,"beta[1,4]",-0.691,0.012,0.411,-1.618,-1.393,-0.957,-0.653,-0.426,-0.041,0.075,1107.273,1.001,50-65,-1.679,1.03,1115,149,42,3,1309,0.667,0.38,0.14,TRUE,3.21,3.59
