cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
single,Cosmic Driver mutation,sex,KRAS_12A,TP53,colorectal cancer,25,616,"beta[1,4]",-0.722,0.015,0.326,-1.365,-1.259,-0.936,-0.714,-0.502,-0.191,-0.107,458.64,1.005,Female,-2.211,1.57,550,17,608,8,1183,3.342,1.17,0.42,TRUE,3.53,3.65
single,Cosmic Driver mutation,sex,KRAS_12A,TP53,colorectal cancer,31,738,"beta[2,4]",-0.672,0.014,0.302,-1.279,-1.182,-0.865,-0.668,-0.465,-0.18,-0.114,454.572,1.008,Male,-2.224,1.58,644,19,726,12,1401,1.941,0.79,0.26,TRUE,3.53,3.65
single,Cosmic Driver mutation,sex,KRAS_12A,TP53,non-small cell lung cancer,59,887,"beta[1,4]",-0.784,0.008,0.273,-1.326,-1.223,-0.961,-0.779,-0.596,-0.353,-0.298,1248.717,1.001,Female,-2.868,2.38,1326,45,873,14,2258,5.493,1.72,0.76,TRUE,3.53,3.65
single,Cosmic Driver mutation,sex,KRAS_12A,TP53,non-small cell lung cancer,33,749,"beta[2,4]",-0.832,0.008,0.304,-1.494,-1.35,-1.02,-0.824,-0.637,-0.336,-0.247,1476.158,1,Male,-2.735,2.2,867,24,740,9,1640,3.869,1.31,0.48,TRUE,3.53,3.65
single,Cosmic Driver mutation,sex,KRAS_12A,TP53,colorectal cancer,56,1354,mu_beta[3],-0.695,0.015,0.341,-1.379,-1.251,-0.912,-0.686,-0.475,-0.164,-0.064,537.798,1.004,overall,-2.035,1.38,1194,36,1334,20,2584,5.723,1.78,0.76,TRUE,3.53,3.65
single,Cosmic Driver mutation,sex,KRAS_12A,TP53,non-small cell lung cancer,92,1636,mu_beta[3],-0.797,0.011,0.412,-1.595,-1.408,-1.001,-0.799,-0.59,-0.213,0.018,1326.241,1,overall,-1.932,1.27,2193,69,1613,23,3898,10.439,2.91,1.65,TRUE,3.53,3.65
single,Cosmic Driver mutation,sex,KRAS_12A,FBXW7,colorectal cancer,25,78,"beta[1,4]",0.924,0.012,0.41,0.091,0.229,0.67,0.94,1.203,1.591,1.67,1243.054,1.001,Female,2.252,1.61,1056,21,74,4,1155,2.131,0.84,0.26,TRUE,3.53,3.65
single,Cosmic Driver mutation,sex,KRAS_12A,FBXW7,colorectal cancer,32,116,"beta[2,4]",0.916,0.012,0.394,0.123,0.24,0.668,0.935,1.191,1.536,1.655,1101.645,1.005,Male,2.323,1.7,1231,26,110,6,1373,3.235,1.14,0.42,TRUE,3.53,3.65
single,Cosmic Driver mutation,sex,KRAS_12A,FBXW7,colorectal cancer,57,194,mu_beta[3],0.917,0.013,0.452,0.023,0.196,0.644,0.932,1.201,1.615,1.749,1156.823,1.003,overall,2.027,1.37,2287,47,184,10,2528,6.656,2.01,0.87,TRUE,3.53,3.65
single,Cosmic Driver mutation,sex,KRAS_12A,PIK3CA,colorectal cancer,25,98,"beta[1,4]",-0.299,0.017,0.582,-1.538,-1.339,-0.635,-0.268,0.095,0.578,0.711,1236.918,1,Female,-0.515,0.22,1038,23,96,2,1159,0,0,0,TRUE,3.53,3.65
